datetime,close,high_^mxx,low_^mxx,open_^mxx,volume_^mxx,rolling_mean,lower_band,upper_band,bandas_anom,if_anom,both_anom,bandas_only,if_only,combined_or,combined_and,ticker,high_^vix,low_^vix,open_^vix,volume_^vix,high_^gspc,low_^gspc,open_^gspc,volume_^gspc,high_^spx,low_^spx,open_^spx,volume_^spx
2023-08-29,14.449999809265137,,,,,16.16299991607666,14.293588720316574,18.032411111836748,False,False,False,False,False,False,False,^VIX,15.300000190734863,14.34000015258789,15.079999923706056,0.0,,,,,,,,
2023-08-30,13.880000114440918,,,,,16.05249991416931,13.921902238703504,18.18309758963512,True,False,False,True,False,True,False,^VIX,14.699999809265137,13.829999923706056,14.529999732971191,0.0,,,,,,,,
2023-08-31,13.56999969482422,,,,,15.934999895095824,13.531866120770378,18.33813366942127,False,False,False,False,False,False,False,^VIX,14.0,13.4399995803833,13.979999542236328,0.0,,,,,,,,
2023-09-01,13.09000015258789,,,,,15.734499883651733,13.084205401025736,18.38479436627773,False,False,False,False,False,False,False,^VIX,13.5600004196167,13.020000457763672,13.5600004196167,0.0,,,,,,,,
2023-09-05,14.010000228881836,,,,,15.646499872207642,12.88655907420469,18.406440670210596,False,False,False,False,False,False,False,^VIX,14.470000267028809,13.699999809265137,14.149999618530272,0.0,,,,,,,,
2023-09-06,14.449999809265137,,,,,15.56949987411499,12.764350925401308,18.374648822828675,False,False,False,False,False,False,False,^VIX,15.300000190734863,14.130000114440918,14.270000457763672,0.0,,,,,,,,
2023-09-07,14.399999618530272,,,,,15.491499853134156,12.645610911613756,18.337388794654554,False,False,False,False,False,False,False,^VIX,15.6899995803833,14.399999618530272,14.8100004196167,0.0,,,,,,,,
2023-09-08,13.84000015258789,,,,,15.390999841690064,12.45779351426015,18.32420616911998,False,False,False,False,False,False,False,^VIX,14.869999885559082,13.579999923706056,14.220000267028809,0.0,,,,,,,,
2023-09-11,13.800000190734863,,,,,15.338999843597412,12.32880064779406,18.34919903940076,False,False,False,False,False,False,False,^VIX,14.329999923706056,13.739999771118164,14.170000076293944,0.0,,,,,,,,
2023-09-12,14.229999542236328,,,,,15.309499835968015,12.266499699417816,18.352499972518217,False,False,False,False,False,False,False,^VIX,14.420000076293944,13.710000038146973,14.020000457763672,0.0,,,,,,,,
2023-09-13,13.479999542236328,,,,,15.160499858856202,12.063347019032618,18.257652698679788,False,False,False,False,False,False,False,^VIX,14.68000030517578,13.40999984741211,14.420000076293944,0.0,,,,,,,,
2023-09-14,12.81999969482422,,,,,14.962499809265136,11.79573930840154,18.12926031012873,False,False,False,False,False,False,False,^VIX,13.460000038146973,12.789999961853027,13.390000343322754,0.0,,,,,,,,
2023-09-15,13.789999961853027,,,,,14.757499837875368,11.87018567287038,17.644814002880352,False,False,False,False,False,False,False,^VIX,14.170000076293944,12.68000030517578,12.699999809265137,0.0,,,,,,,,
2023-09-18,14.0,,,,,14.59249987602234,11.950181407363395,17.234818344681283,False,False,False,False,False,False,False,^VIX,14.75,13.859999656677246,14.399999618530272,0.0,,,,,,,,
2023-09-19,14.109999656677246,,,,,14.44149990081787,12.0794465248007,16.80355327683504,False,False,False,False,False,False,False,^VIX,14.880000114440918,13.859999656677246,14.109999656677246,0.0,,,,,,,,
2023-09-20,15.140000343322754,,,,,14.349999952316283,12.276162649889612,16.423837254742956,False,False,False,False,False,False,False,^VIX,15.149999618530272,13.56999969482422,14.18000030517578,0.0,,,,,,,,
2023-09-21,17.540000915527344,,,,,14.428000020980836,12.007633247410649,16.848366794551023,True,False,False,True,False,True,False,^VIX,17.540000915527344,15.100000381469728,15.489999771118164,0.0,,,,,,,,
2023-09-22,17.200000762939453,,,,,14.428000020980836,12.007633247410649,16.848366794551023,True,False,False,True,False,True,False,^VIX,17.40999984741211,15.93000030517578,17.309999465942383,0.0,,,,,,,,
2023-09-25,16.899999618530273,,,,,14.48899998664856,11.881513189152862,17.096486784144258,False,False,False,False,False,False,False,^VIX,18.40999984741211,16.790000915527344,17.25,0.0,,,,,,,,
2023-09-26,18.940000534057617,,,,,14.682000017166136,11.404891700769488,17.95910833356279,True,False,False,True,False,True,False,^VIX,19.5,17.170000076293945,18.030000686645508,0.0,,,,,,,,
2023-09-27,18.21999931335449,,,,,14.870499992370606,11.235427996617856,18.50557198812336,False,False,False,False,False,False,False,^VIX,19.709999084472656,18.030000686645508,18.290000915527344,0.0,,,,,,,,
2023-09-28,17.34000015258789,,,,,15.043499994277957,11.279849303291073,18.80715068526484,False,False,False,False,False,False,False,^VIX,18.770000457763672,17.059999465942383,18.21999931335449,0.0,,,,,,,,
2023-09-29,17.520000457763672,,,,,15.241000032424926,11.38938951214472,19.09261055270513,False,False,False,False,False,False,False,^VIX,17.739999771118164,15.829999923706056,16.8700008392334,0.0,,,,,,,,
2023-10-02,17.610000610351562,,,,,15.467000055313113,11.616377818571262,19.31762229205496,False,False,False,False,False,False,False,^VIX,18.549999237060547,16.93000030517578,17.309999465942383,0.0,,,,,,,,
2023-10-03,19.780000686645508,,,,,15.755500078201294,11.519212829965005,19.991787326437585,False,False,False,False,False,False,False,^VIX,20.479999542236328,17.520000457763672,17.809999465942383,0.0,,,,,,,,
2023-10-04,18.57999992370605,,,,,15.96200008392334,11.59309707303148,20.3309030948152,False,False,False,False,False,False,False,^VIX,20.8799991607666,18.299999237060547,20.71999931335449,0.0,,,,,,,,
2023-10-05,18.489999771118164,,,,,16.166500091552734,11.723190013992244,20.609810169113224,False,False,False,False,False,False,False,^VIX,19.57999992370605,18.26000022888184,18.670000076293945,0.0,,,,,,,,
2023-10-06,17.450000762939453,,,,,16.347000122070312,12.009587895686444,20.68441234845418,False,False,False,False,False,False,False,^VIX,19.93000030517578,17.190000534057617,18.729999542236328,0.0,,,,,,,,
2023-10-09,17.700000762939453,,,,,16.542000150680543,12.338108726289262,20.745891575071823,False,False,False,False,False,False,False,^VIX,19.600000381469727,17.559999465942383,19.540000915527344,0.0,,,,,,,,
2023-10-10,17.030000686645508,,,,,16.682000207901,12.61813797565894,20.745862440143064,False,False,False,False,False,False,False,^VIX,17.860000610351562,16.510000228881836,17.700000762939453,0.0,,,,,,,,
2023-10-11,16.09000015258789,,,,,16.81250023841858,13.023230407467857,20.6017700693693,False,False,False,False,False,False,False,^VIX,17.780000686645508,16.09000015258789,16.950000762939453,0.0,,,,,,,,
2023-10-12,16.690000534057617,,,,,17.00600028038025,13.712328898759454,20.29967166200105,False,False,False,False,False,False,False,^VIX,18.07999992370605,15.4399995803833,16.079999923706055,0.0,,,,,,,,
2023-10-13,19.31999969482422,,,,,17.28250026702881,14.204148744850638,20.36085178920698,False,True,False,False,True,True,False,^VIX,20.780000686645508,16.5,16.530000686645508,0.0,,,,,,,,
2023-10-16,17.209999084472656,,,,,17.44300022125244,14.778322017741248,20.107678424763638,False,False,False,False,False,False,False,^VIX,19.56999969482422,17.139999389648438,19.100000381469727,0.0,,,,,,,,
2023-10-17,17.8799991607666,,,,,17.63150019645691,15.47456022677239,19.788440166141427,False,False,False,False,False,False,False,^VIX,18.540000915527344,16.969999313354492,17.40999984741211,0.0,,,,,,,,
2023-10-18,19.21999931335449,,,,,17.835500144958495,15.911562789464952,19.75943750045204,False,False,False,False,False,False,False,^VIX,20.149999618530277,17.8799991607666,18.36000061035156,0.0,,,,,,,,
2023-10-19,21.399999618530277,,,,,18.028500080108643,15.538281395757217,20.51871876446007,True,False,False,True,False,True,False,^VIX,21.399999618530277,18.549999237060547,19.729999542236328,0.0,,,,,,,,
2023-10-20,21.709999084472656,,,,,18.253999996185303,15.305113756368348,21.202886236002257,True,False,False,True,False,True,False,^VIX,21.82999992370605,20.420000076293945,21.59000015258789,0.0,,,,,,,,
2023-10-23,20.3700008392334,,,,,18.42750005722046,15.406598662130444,21.448401452310478,False,False,False,False,False,False,False,^VIX,23.07999992370605,19.479999542236328,21.82999992370605,0.0,,,,,,,,
2023-10-24,18.96999931335449,,,,,18.428999996185304,15.406997572124853,21.45100242024576,False,False,False,False,False,False,False,^VIX,20.239999771118164,18.649999618530277,20.030000686645508,0.0,,,,,,,,
2023-10-25,20.190000534057617,,,,,18.527500057220458,15.40735279480972,21.647647319631197,False,False,False,False,False,False,False,^VIX,21.239999771118164,18.86000061035156,19.38999938964844,0.0,,,,,,,,
2023-10-26,20.68000030517578,,,,,18.69450006484985,15.485693557624865,21.903306572074847,False,False,False,False,False,False,False,^VIX,21.959999084472656,20.21999931335449,21.780000686645508,0.0,,,,,,,,
2023-10-27,21.270000457763672,,,,,18.88200006484985,15.527232392269651,22.236767737430057,False,False,False,False,False,False,False,^VIX,22.06999969482422,19.71999931335449,20.38999938964844,0.0,,,,,,,,
2023-10-30,19.75,,,,,18.989000034332275,15.668721810210542,22.309278258454007,False,False,False,False,False,False,False,^VIX,21.15999984741211,19.549999237060547,21.1299991607666,0.0,,,,,,,,
2023-10-31,18.13999938964844,,,,,18.90699996948242,15.587969819241268,22.22603011972357,False,False,False,False,False,False,False,^VIX,19.86000061035156,17.969999313354492,19.86000061035156,0.0,,,,,,,,
2023-11-01,16.8700008392334,,,,,18.82150001525879,15.381119161502252,22.261880869015325,False,False,False,False,False,False,False,^VIX,18.420000076293945,16.6299991607666,18.020000457763672,0.0,,,,,,,,
2023-11-02,15.65999984741211,,,,,18.68000001907349,14.960724681881278,22.399275356265694,False,False,False,False,False,False,False,^VIX,16.6200008392334,15.579999923706056,16.59000015258789,0.0,,,,,,,,
2023-11-03,14.90999984741211,,,,,18.55299997329712,14.498523154495151,22.607476792099085,False,False,False,False,False,False,False,^VIX,15.829999923706056,14.90999984741211,15.699999809265137,0.0,,,,,,,,
2023-11-06,14.890000343322754,,,,,18.412499952316285,14.050477984639002,22.774521919993568,False,False,False,False,False,False,False,^VIX,15.579999923706056,14.84000015258789,15.390000343322754,0.0,,,,,,,,
2023-11-07,14.8100004196167,,,,,18.301499938964845,13.685745500428766,22.917254377500925,False,False,False,False,False,False,False,^VIX,15.170000076293944,14.710000038146973,15.100000381469728,0.0,,,,,,,,
2023-11-08,14.449999809265137,,,,,18.219499921798707,13.385225583117773,23.05377426047964,False,False,False,False,False,False,False,^VIX,15.09000015258789,14.300000190734863,14.90999984741211,0.0,,,,,,,,
2023-11-09,15.289999961853027,,,,,18.14949989318848,13.18323281321254,23.11576697316441,False,False,False,False,False,False,False,^VIX,15.56999969482422,14.130000114440918,14.609999656677246,0.0,,,,,,,,
2023-11-10,14.170000076293944,,,,,17.891999912261962,12.654617770403174,23.12938205412075,False,False,False,False,False,False,False,^VIX,15.449999809265137,14.15999984741211,15.09000015258789,0.0,,,,,,,,
2023-11-13,14.760000228881836,,,,,17.76949996948242,12.353393623983898,23.185606314980944,False,False,False,False,False,False,False,^VIX,15.1899995803833,14.579999923706056,15.15999984741211,0.0,,,,,,,,
2023-11-14,14.15999984741211,,,,,17.5835000038147,11.932941595308924,23.234058412320472,False,False,False,False,False,False,False,^VIX,14.859999656677246,13.90999984741211,14.829999923706056,0.0,,,,,,,,
2023-11-15,14.18000030517578,,,,,17.33150005340576,11.540446158481984,23.12255394832954,False,False,False,False,False,False,False,^VIX,14.350000381469728,13.970000267028809,14.210000038146973,0.0,,,,,,,,
2023-11-16,14.31999969482422,,,,,16.97750005722046,11.370970489533274,22.584029624907647,False,False,False,False,False,False,False,^VIX,14.420000076293944,13.68000030517578,14.119999885559082,0.0,,,,,,,,
2023-11-17,13.800000190734863,,,,,16.58200011253357,11.273037883641916,21.890962341425222,False,False,False,False,False,False,False,^VIX,14.1899995803833,13.670000076293944,14.18000030517578,0.0,,,,,,,,
2023-11-20,13.40999984741211,,,,,16.234000062942506,11.059778835230812,21.4082212906542,False,False,False,False,False,False,False,^VIX,14.3100004196167,13.390000343322754,14.260000228881836,0.0,,,,,,,,
2023-11-21,13.350000381469728,,,,,15.953000116348267,10.794007393305346,21.11199283939119,False,False,False,False,False,False,False,^VIX,14.3100004196167,13.130000114440918,13.449999809265137,0.0,,,,,,,,
2023-11-22,12.850000381469728,,,,,15.586000108718872,10.65692668653806,20.515073530899684,False,False,False,False,False,False,False,^VIX,13.25,12.81999969482422,13.079999923706056,0.0,,,,,,,,
2023-11-24,12.460000038146973,,,,,15.175000095367432,10.682913462042734,19.66708672869213,False,False,False,False,False,False,False,^VIX,13.170000076293944,12.449999809265137,13.029999732971191,0.0,,,,,,,,
2023-11-27,12.6899995803833,,,,,14.746000051498411,11.156691998692075,18.335308104304747,False,False,False,False,False,False,False,^VIX,13.279999732971191,12.640000343322754,13.140000343322754,0.0,,,,,,,,
2023-11-28,12.6899995803833,,,,,14.393000030517578,11.568676336097823,17.21732372493733,False,False,False,False,False,False,False,^VIX,14.300000190734863,12.5600004196167,12.779999732971191,0.0,,,,,,,,
2023-11-29,12.979999542236328,,,,,14.135000038146972,11.86320006396095,16.406800012332997,False,False,False,False,False,False,False,^VIX,13.100000381469728,12.479999542236328,12.710000038146973,0.0,,,,,,,,
2023-11-30,12.920000076293944,,,,,13.9375,12.005444805360806,15.869555194639194,False,False,False,False,False,False,False,^VIX,13.390000343322754,12.81999969482422,13.06999969482422,0.0,,,,,,,,
2023-12-01,12.630000114440918,,,,,13.78600001335144,11.949843709708288,15.622156316994593,False,False,False,False,False,False,False,^VIX,12.960000038146973,12.479999542236328,12.9399995803833,0.0,,,,,,,,
2023-12-04,13.079999923706056,,,,,13.694500017166138,11.91259696127851,15.476403073053769,False,False,False,False,False,False,False,^VIX,13.699999809265137,12.979999542236328,13.279999732971191,0.0,,,,,,,,
2023-12-05,12.850000381469728,,,,,13.592500019073489,11.86605088007258,15.318949158074394,False,False,False,False,False,False,False,^VIX,13.760000228881836,12.8100004196167,13.260000228881836,0.0,,,,,,,,
2023-12-06,12.970000267028809,,,,,13.500500011444093,11.85292474819767,15.148075274690514,False,False,False,False,False,False,False,^VIX,13.029999732971191,12.640000343322754,12.779999732971191,0.0,,,,,,,,
2023-12-07,13.0600004196167,,,,,13.43100004196167,11.835626448528137,15.026373635395206,False,False,False,False,False,False,False,^VIX,13.279999732971191,12.949999809265137,13.170000076293944,0.0,,,,,,,,
2023-12-08,12.350000381469728,,,,,13.284000062942503,11.879475046795822,14.688525079089189,False,False,False,False,False,False,False,^VIX,13.239999771118164,12.350000381469728,13.140000343322754,0.0,,,,,,,,
2023-12-11,12.630000114440918,,,,,13.207000064849854,11.8386033934036,14.57539673629611,False,False,False,False,False,False,False,^VIX,13.140000343322754,12.609999656677246,13.050000190734863,0.0,,,,,,,,
2023-12-12,12.06999969482422,,,,,13.072500038146972,11.823199174479354,14.321800901814592,False,False,False,False,False,False,False,^VIX,12.739999771118164,11.8100004196167,12.6899995803833,0.0,,,,,,,,
2023-12-13,12.1899995803833,,,,,12.974000024795531,11.776135148134188,14.171864901456878,False,False,False,False,False,False,False,^VIX,12.460000038146973,11.81999969482422,12.199999809265137,0.0,,,,,,,,
2023-12-14,12.479999542236328,,,,,12.88899998664856,11.816788212711746,13.961211760585376,False,False,False,False,False,False,False,^VIX,12.739999771118164,11.84000015258789,11.960000038146973,0.0,,,,,,,,
2023-12-15,12.279999732971191,,,,,12.786999988555907,11.919356832369818,13.654643144742,False,False,False,False,False,False,False,^VIX,12.539999961853027,12.010000228881836,12.119999885559082,0.0,,,,,,,,
2023-12-18,12.5600004196167,,,,,12.725,11.996006245954275,13.453993754045722,False,False,False,False,False,False,False,^VIX,12.640000343322754,12.399999618530272,12.619999885559082,0.0,,,,,,,,
2023-12-19,12.529999732971191,,,,,12.680999994277954,12.023351584460253,13.338648404095656,False,False,False,False,False,False,False,^VIX,12.600000381469728,12.329999923706056,12.600000381469728,0.0,,,,,,,,
2023-12-20,13.670000076293944,,,,,12.696999979019164,11.960033015412623,13.433966942625704,True,False,False,True,False,True,False,^VIX,13.93000030517578,12.289999961853027,12.630000114440918,0.0,,,,,,,,
2023-12-21,13.649999618530272,,,,,12.736999940872192,11.88690759893221,13.587092282812174,True,False,False,True,False,True,False,^VIX,14.489999771118164,13.34000015258789,13.399999618530272,0.0,,,,,,,,
2023-12-22,13.029999732971191,,,,,12.765499925613405,11.916290305328744,13.614709545898062,False,False,False,False,False,False,False,^VIX,13.960000038146973,13.0,13.720000267028809,0.0,,,,,,,,
2023-12-26,12.989999771118164,,,,,12.780499935150146,11.926321903182838,13.634677967117456,False,False,False,False,False,False,False,^VIX,13.800000190734863,12.960000038146973,13.770000457763672,0.0,,,,,,,,
2023-12-27,12.43000030517578,,,,,12.767499971389771,11.899716925601597,13.635283017177946,False,False,False,False,False,False,False,^VIX,13.039999961853027,12.369999885559082,13.020000457763672,0.0,,,,,,,,
2023-12-28,12.470000267028809,,,,,12.742000007629397,11.870543844212529,13.61345617104626,False,False,False,False,False,False,False,^VIX,12.649999618530272,12.380000114440918,12.4399995803833,0.0,,,,,,,,
2023-12-29,12.449999809265137,,,,,12.718499994277954,11.841921077009628,13.59507891154628,False,False,False,False,False,False,False,^VIX,13.1899995803833,12.359999656677246,12.550000190734863,0.0,,,,,,,,
2024-01-02,13.199999809265137,,,,,12.746999979019163,11.845817106994756,13.648182851043574,False,False,False,False,False,False,False,^VIX,14.229999542236328,13.100000381469728,13.220000267028809,0.0,,,,,,,,
2024-01-03,14.039999961853027,,,,,12.794999980926514,11.731490379779336,13.858509582073692,True,False,False,True,False,True,False,^VIX,14.220000267028809,13.329999923706056,13.350000381469728,0.0,,,,,,,,
2024-01-04,14.130000114440918,,,,,12.858999967575071,11.639010275010213,14.078989660139934,True,False,False,True,False,True,False,^VIX,14.199999809265137,13.640000343322754,13.93000030517578,0.0,,,,,,,,
2024-01-05,13.350000381469728,,,,,12.877999973297118,11.639042782502882,14.116957164091357,False,False,False,False,False,False,False,^VIX,14.579999923706056,13.289999961853027,14.239999771118164,0.0,,,,,,,,
2024-01-08,13.079999923706056,,,,,12.878999948501589,11.639392141980334,14.11860775502284,False,False,False,False,False,False,False,^VIX,14.18000030517578,13.020000457763672,14.0,0.0,,,,,,,,
2024-01-09,12.760000228881836,,,,,12.899499940872191,11.683389134887904,14.115610746856484,False,False,False,False,False,False,False,^VIX,13.449999809265137,12.739999771118164,13.199999809265137,0.0,,,,,,,,
2024-01-10,12.6899995803833,,,,,12.902499914169312,11.688894902829896,14.116104925508726,False,False,False,False,False,False,False,^VIX,12.949999809265137,12.670000076293944,12.859999656677246,0.0,,,,,,,,
2024-01-11,12.4399995803833,,,,,12.920999908447266,11.750306790797858,14.091693026096674,False,False,False,False,False,False,False,^VIX,13.3100004196167,12.350000381469728,12.640000343322754,0.0,,,,,,,,
2024-01-12,12.699999809265137,,,,,12.946499919891355,11.82152452019153,14.071475319591183,False,False,False,False,False,False,False,^VIX,13.079999923706056,12.470000267028809,12.65999984741211,0.0,,,,,,,,
2024-01-16,13.84000015258789,,,,,13.014499950408936,11.84473201862119,14.184267882196682,False,False,False,False,False,False,False,^VIX,14.350000381469728,13.520000457763672,14.119999885559082,0.0,,,,,,,,
2024-01-17,14.789999961853027,,,,,13.139999961853029,11.779071448984524,14.50092847472153,True,False,False,True,False,True,False,^VIX,15.399999618530272,14.380000114440918,14.59000015258789,0.0,,,,,,,,
2024-01-18,14.130000114440918,,,,,13.21849994659424,11.81789433604383,14.619105557144648,False,False,False,False,False,False,False,^VIX,14.890000343322754,13.890000343322754,14.850000381469728,0.0,,,,,,,,
2024-01-19,13.300000190734863,,,,,13.256999969482422,11.894261158130092,14.619738780834751,False,False,False,False,False,False,False,^VIX,14.579999923706056,13.279999732971191,13.800000190734863,0.0,,,,,,,,
2024-01-22,13.1899995803833,,,,,13.23299994468689,11.884049396418646,14.581950492955134,False,False,False,False,False,False,False,^VIX,13.84000015258789,13.170000076293944,13.770000457763672,0.0,,,,,,,,
2024-01-23,12.550000190734863,,,,,13.17799997329712,11.811057860650434,14.544942085943804,False,False,False,False,False,False,False,^VIX,13.289999961853027,12.529999732971191,13.199999809265137,0.0,,,,,,,,
2024-01-24,13.140000343322754,,,,,13.183500003814697,11.81818100073339,14.548819006896004,False,False,False,False,False,False,False,^VIX,13.18000030517578,12.40999984741211,12.65999984741211,0.0,,,,,,,,
2024-01-25,13.449999809265137,,,,,13.206500005722043,11.839408917213486,14.573591094230604,False,False,False,False,False,False,False,^VIX,13.579999923706056,13.0600004196167,13.18000030517578,0.0,,,,,,,,
2024-01-26,13.260000228881836,,,,,13.248000001907348,11.930672467557688,14.565327536257008,False,False,False,False,False,False,False,^VIX,14.100000381469728,13.199999809265137,13.729999542236328,0.0,,,,,,,,
2024-01-29,13.600000381469728,,,,,13.304500007629397,12.031484782814577,14.577515232444211,False,False,False,False,False,False,False,^VIX,15.350000381469728,13.59000015258789,13.979999542236328,0.0,,,,,,,,
2024-01-30,13.3100004196167,,,,,13.347500038146972,12.139580862963442,14.555419213330502,False,False,False,False,False,False,False,^VIX,13.739999771118164,13.229999542236328,13.6899995803833,0.0,,,,,,,,
2024-01-31,14.350000381469728,,,,,13.405000066757202,12.119641051542114,14.69035908197229,False,False,False,False,False,False,False,^VIX,14.609999656677246,13.18000030517578,13.420000076293944,0.0,,,,,,,,
2024-02-01,13.880000114440918,,,,,13.397000074386597,12.126374681627164,14.66762546714603,False,False,False,False,False,False,False,^VIX,14.630000114440918,13.869999885559082,14.210000038146973,0.0,,,,,,,,
2024-02-02,13.850000381469728,,,,,13.383000087738036,12.14052188092557,14.625478294550502,False,False,False,False,False,False,False,^VIX,14.229999542236328,13.390000343322754,13.949999809265137,0.0,,,,,,,,
2024-02-05,13.670000076293944,,,,,13.399000072479248,12.150086231027906,14.64791391393059,False,False,False,False,False,False,False,^VIX,14.529999732971191,13.579999923706056,14.369999885559082,0.0,,,,,,,,
2024-02-06,13.0600004196167,,,,,13.39800009727478,12.147979285513973,14.648020909035589,False,False,False,False,False,False,False,^VIX,13.779999732971191,12.979999542236328,13.56999969482422,0.0,,,,,,,,
2024-02-07,12.829999923706056,,,,,13.40150008201599,12.15862925340076,14.644370910631222,False,False,False,False,False,False,False,^VIX,13.130000114440918,12.8100004196167,13.0600004196167,0.0,,,,,,,,
2024-02-08,12.789999961853027,,,,,13.406500101089478,12.174927983126858,14.638072219052097,False,False,False,False,False,False,False,^VIX,13.170000076293944,12.739999771118164,12.949999809265137,0.0,,,,,,,,
2024-02-09,12.93000030517578,,,,,13.431000137329102,12.262503063779668,14.599497210878535,False,False,False,False,False,False,False,^VIX,13.010000228881836,12.6899995803833,12.789999961853027,0.0,,,,,,,,
2024-02-12,13.93000030517578,,,,,13.492500162124632,12.356989581059285,14.628010743189982,False,False,False,False,False,False,False,^VIX,13.9399995803833,13.34000015258789,13.479999542236328,0.0,,,,,,,,
2024-02-13,15.850000381469728,,,,,13.593000173568726,12.046552881873202,15.139447465264247,True,False,False,True,False,True,False,^VIX,17.940000534057617,13.43000030517578,13.960000038146973,0.0,,,,,,,,
2024-02-14,14.380000114440918,,,,,13.57250018119812,12.083044134709636,15.061956227686604,False,False,False,False,False,False,False,^VIX,15.470000267028809,14.220000267028809,15.380000114440918,0.0,,,,,,,,
2024-02-15,14.010000228881836,,,,,13.566500186920166,12.085557609332566,15.047442764507766,False,False,False,False,False,False,False,^VIX,14.640000343322754,13.9399995803833,14.270000457763672,0.0,,,,,,,,
2024-02-16,14.239999771118164,,,,,13.613500165939332,12.108696885043669,15.118303446834997,False,False,False,False,False,False,False,^VIX,14.710000038146973,13.75,13.9399995803833,0.0,,,,,,,,
2024-02-20,15.420000076293944,,,,,13.725000190734864,12.03344217878692,15.416558202682808,True,False,False,True,False,True,False,^VIX,15.90999984741211,15.06999969482422,15.09000015258789,0.0,,,,,,,,
2024-02-21,15.34000015258789,,,,,13.864500188827517,12.121550764830278,15.607449612824752,False,False,False,False,False,False,False,^VIX,16.1200008392334,15.220000267028809,15.539999961853027,0.0,,,,,,,,
2024-02-22,14.539999961853027,,,,,13.934500169754028,12.201641547644895,15.66735879186316,False,False,False,False,False,False,False,^VIX,14.640000343322754,14.119999885559082,14.279999732971191,0.0,,,,,,,,
2024-02-23,13.75,,,,,13.949500179290771,12.229151684752305,15.66984867382924,False,False,False,False,False,False,False,^VIX,14.3100004196167,13.640000343322754,14.3100004196167,0.0,,,,,,,,
2024-02-26,13.739999771118164,,,,,13.973500156402588,12.280476996861806,15.66652331594337,False,False,False,False,False,False,False,^VIX,14.199999809265137,13.65999984741211,14.170000076293944,0.0,,,,,,,,
2024-02-27,13.43000030517578,,,,,13.96500015258789,12.2624015044445,15.66759880073128,False,False,False,False,False,False,False,^VIX,13.75,13.40999984741211,13.630000114440918,0.0,,,,,,,,
2024-02-28,13.84000015258789,,,,,13.99150013923645,12.315536591831476,15.667463686641424,False,False,False,False,False,False,False,^VIX,13.899999618530272,13.4399995803833,13.520000457763672,0.0,,,,,,,,
2024-02-29,13.399999618530272,,,,,13.944000101089475,12.257004579432625,15.630995622746331,False,False,False,False,False,False,False,^VIX,14.149999618530272,13.300000190734863,14.140000343322754,0.0,,,,,,,,
2024-03-01,13.109999656677246,,,,,13.905500078201294,12.177702777366331,15.633297379036255,False,False,False,False,False,False,False,^VIX,13.65999984741211,13.079999923706056,13.34000015258789,0.0,,,,,,,,
2024-03-04,13.489999771118164,,,,,13.887500047683716,12.149795757381137,15.625204337986297,False,False,False,False,False,False,False,^VIX,13.579999923706056,13.31999969482422,13.489999771118164,0.0,,,,,,,,
2024-03-05,14.460000038146973,,,,,13.927000045776367,12.17426252034062,15.679737571212115,False,False,False,False,False,False,False,^VIX,15.100000381469728,13.75,13.75,0.0,,,,,,,,
2024-03-06,14.5,,,,,13.999000024795532,12.278205678644552,15.719794370946513,False,False,False,False,False,False,False,^VIX,14.93000030517578,13.890000343322754,14.270000457763672,0.0,,,,,,,,
2024-03-07,14.4399995803833,,,,,14.079500007629395,12.440264175378283,15.718735839880509,False,False,False,False,False,False,False,^VIX,14.979999542236328,14.25,14.979999542236328,0.0,,,,,,,,
2024-03-08,14.739999771118164,,,,,14.17699999809265,12.631410575731088,15.722589420454216,False,False,False,False,False,False,False,^VIX,15.529999732971191,13.970000267028809,14.220000267028809,0.0,,,,,,,,
2024-03-11,15.220000267028809,,,,,14.291499996185305,12.796409223897715,15.786590768472893,False,False,False,False,False,False,False,^VIX,16.040000915527344,15.130000114440918,15.510000228881836,0.0,,,,,,,,
2024-03-12,13.84000015258789,,,,,14.286999988555907,12.786794875327242,15.787205101784576,False,False,False,False,False,False,False,^VIX,15.199999809265137,13.8100004196167,14.970000267028809,0.0,,,,,,,,
2024-03-13,13.75,,,,,14.181999969482424,12.858899802792608,15.505100136172238,False,False,False,False,False,False,False,^VIX,14.039999961853027,13.670000076293944,13.890000343322754,0.0,,,,,,,,
2024-03-14,14.399999618530272,,,,,14.18299994468689,12.859239628230084,15.506760261143691,False,False,False,False,False,False,False,^VIX,15.329999923706056,13.420000076293944,13.619999885559082,0.0,,,,,,,,
2024-03-15,14.40999984741211,,,,,14.202999925613405,12.878158596269827,15.52784125495698,False,False,False,False,False,False,False,^VIX,15.529999732971191,14.140000343322754,14.329999923706056,0.0,,,,,,,,
2024-03-18,14.329999923706056,,,,,14.207499933242795,12.881518540003896,15.533481326481697,False,False,False,False,False,False,False,^VIX,14.850000381469728,14.260000228881836,14.75,0.0,,,,,,,,
2024-03-19,13.81999969482422,,,,,14.127499914169311,12.921935937031805,15.33306389130682,False,False,False,False,False,False,False,^VIX,14.859999656677246,13.800000190734863,14.5,0.0,,,,,,,,
2024-03-20,13.039999961853027,,,,,14.012499904632568,12.856137580848568,15.168862228416568,False,False,False,False,False,False,False,^VIX,14.170000076293944,13.010000228881836,13.829999923706056,0.0,,,,,,,,
2024-03-21,12.920000076293944,,,,,13.931499910354614,12.705839594532494,15.157160226176734,False,False,False,False,False,False,False,^VIX,13.079999923706056,12.399999618530272,12.979999542236328,0.0,,,,,,,,
